Unnamed: 0,Operator,Network Type,In Out Travelling,State Name,Call Dropped,Satisfactory,Poor Voice Quality,label
596,Other,3G,Outdoor,Kerala,0.0,0.0,100.0,Inadequate
597,Other,3G,Outdoor,Maharashtra,0.0,0.0,100.0,Inadequate
598,Other,3G,Outdoor,Pondicherry,0.0,100.0,0.0,Excellent
599,Other,3G,Outdoor,Tamil Nadu,3.4482758620689653,41.3793103448276,55.17241379310346,Average
600,Other,3G,Outdoor,Telangana,0.0,100.0,0.0,Excellent
601,Other,3G,Outdoor,Uttar Pradesh,0.0,88.88888888888891,11.111111111111107,Excellent
602,Other,3G,Outdoor,Uttarakhand,0.0,100.0,0.0,Excellent
603,Other,3G,Travelling,Haryana,0.0,100.0,0.0,Excellent
604,Other,3G,Travelling,Jharkhand,0.0,100.0,0.0,Excellent
605,Other,3G,Travelling,Kerala,0.0,0.0,100.0,Inadequate
606,Other,3G,Travelling,Maharashtra,100.0,0.0,0.0,Inadequate
607,Other,3G,Travelling,Tamil Nadu,0.0,22.222222222222214,77.7777777777778,Poor
608,Other,3G,Travelling,West Bengal,0.0,0.0,100.0,Inadequate
609,Other,4G,Indoor,Andhra Pradesh,100.0,0.0,0.0,Inadequate
610,Other,4G,Indoor,Karnataka,100.0,0.0,0.0,Inadequate
611,Other,4G,Indoor,Madhya Pradesh,0.0,100.0,0.0,Excellent
612,Other,4G,Indoor,Maharashtra,0.0,0.0,100.0,Inadequate
613,Other,4G,Indoor,Odisha,0.0,33.33333333333333,66.66666666666666,Poor
614,Other,4G,Indoor,Rajasthan,33.33333333333333,0.0,66.66666666666666,Inadequate
615,Other,4G,Indoor,Uttar Pradesh,0.0,100.0,0.0,Excellent
616,Other,4G,Outdoor,Andhra Pradesh,50.0,0.0,50.0,Inadequate
617,Other,4G,Outdoor,Assam,0.0,100.0,0.0,Excellent
618,Other,4G,Outdoor,Bihar,0.0,100.0,0.0,Excellent
619,Other,4G,Outdoor,Delhi,0.0,100.0,0.0,Excellent
620,Other,4G,Outdoor,Gujarat,0.0,100.0,0.0,Excellent
621,Other,4G,Outdoor,Haryana,0.0,100.0,0.0,Excellent
622,Other,4G,Outdoor,Karnataka,25.0,25.0,50.0,Poor
623,Other,4G,Outdoor,Kerala,0.0,100.0,0.0,Excellent
624,Other,4G,Outdoor,Maharashtra,0.0,0.0,100.0,Inadequate
625,Other,4G,Outdoor,Odisha,0.0,33.33333333333333,66.66666666666666,Poor
626,Other,4G,Outdoor,Rajasthan,0.0,100.0,0.0,Excellent
627,Other,4G,Outdoor,Tamil Nadu,0.0,100.0,0.0,Excellent
628,Other,4G,Outdoor,Telangana,0.0,0.0,100.0,Inadequate
629,Other,4G,Outdoor,Tripura,0.0,100.0,0.0,Excellent
630,Other,4G,Outdoor,Uttar Pradesh,0.0,58.33333333333334,41.66666666666667,Average
631,Other,4G,Outdoor,West Bengal,0.0,33.33333333333333,66.66666666666666,Poor
632,Other,4G,Travelling,Assam,0.0,100.0,0.0,Excellent
633,Other,4G,Travelling,Delhi,0.0,100.0,0.0,Excellent
634,Other,4G,Travelling,Haryana,0.0,100.0,0.0,Excellent
635,Other,4G,Travelling,Karnataka,0.0,66.66666666666666,33.33333333333333,Very Good
636,Other,4G,Travelling,Maharashtra,0.0,66.66666666666666,33.33333333333333,Very Good
637,Other,4G,Travelling,Odisha,20.0,40.0,40.0,Poor
638,Other,4G,Travelling,Tamil Nadu,0.0,85.71428571428571,14.285714285714285,Excellent
639,Other,4G,Travelling,Telangana,0.0,0.3105590062111801,99.68944099378882,Inadequate
640,Other,4G,Travelling,Uttar Pradesh,0.0,84.61538461538461,15.384615384615385,Excellent
641,Other,4G,Travelling,West Bengal,0.0,0.0,100.0,Inadequate
642,RJio,2G,Indoor,Rajasthan,0.0,100.0,0.0,Excellent
643,RJio,2G,Indoor,West Bengal,0.0,0.0,100.0,Inadequate
644,RJio,2G,Outdoor,Delhi,0.0,0.0,100.0,Inadequate
645,RJio,2G,Outdoor,Gujarat,0.0,100.0,0.0,Excellent
646,RJio,2G,Outdoor,Haryana,0.0,100.0,0.0,Excellent
647,RJio,2G,Outdoor,Maharashtra,0.0,100.0,0.0,Excellent
648,RJio,2G,Outdoor,Odisha,0.0,100.0,0.0,Excellent
649,RJio,2G,Travelling,Delhi,0.0,16.666666666666664,83.33333333333334,Inadequate
650,RJio,2G,Travelling,Karnataka,0.0,100.0,0.0,Excellent
651,RJio,2G,Travelling,Maharashtra,0.0,100.0,0.0,Excellent
652,RJio,2G,Travelling,Odisha,0.0,100.0,0.0,Excellent
653,RJio,2G,Travelling,Uttar Pradesh,0.0,100.0,0.0,Excellent
654,RJio,3G,Indoor,Andhra Pradesh,0.0,100.0,0.0,Excellent
655,RJio,3G,Indoor,Karnataka,0.0,0.0,100.0,Inadequate
656,RJio,3G,Indoor,Maharashtra,21.428571428571427,71.42857142857143,7.142857142857142,Very Good
657,RJio,3G,Indoor,Uttar Pradesh,0.0,0.0,100.0,Inadequate
658,RJio,3G,Outdoor,Andhra Pradesh,0.0,100.0,0.0,Excellent
659,RJio,3G,Outdoor,Bihar,0.0,100.0,0.0,Excellent
660,RJio,3G,Outdoor,Delhi,0.0,33.33333333333333,66.66666666666666,Poor
661,RJio,3G,Outdoor,Gujarat,0.0,100.0,0.0,Excellent
662,RJio,3G,Outdoor,Haryana,0.0,100.0,0.0,Excellent
663,RJio,3G,Outdoor,Karnataka,0.0,77.7777777777778,22.222222222222214,Very Good
664,RJio,3G,Outdoor,Kerala,0.0,100.0,0.0,Excellent
665,RJio,3G,Outdoor,Madhya Pradesh,66.66666666666666,33.33333333333333,0.0,Poor
666,RJio,3G,Outdoor,Maharashtra,0.0,98.7012987012987,1.2987012987012987,Excellent
667,RJio,3G,Outdoor,Odisha,0.0,100.0,0.0,Excellent
668,RJio,3G,Outdoor,Rajasthan,0.0,0.0,100.0,Inadequate
669,RJio,3G,Outdoor,Tamil Nadu,0.0,100.0,0.0,Excellent
670,RJio,3G,Outdoor,Uttar Pradesh,0.0,62.5,37.5,Very Good
671,RJio,3G,Outdoor,West Bengal,0.0,100.0,0.0,Excellent
672,RJio,3G,Travelling,Andhra Pradesh,0.0,100.0,0.0,Excellent
673,RJio,3G,Travelling,Delhi,0.0,100.0,0.0,Excellent
674,RJio,3G,Travelling,Haryana,0.0,100.0,0.0,Excellent
675,RJio,3G,Travelling,Karnataka,0.0,100.0,0.0,Excellent
676,RJio,3G,Travelling,Maharashtra,0.0,80.0,20.0,Very Good
677,RJio,3G,Travelling,Punjab,0.0,0.0,100.0,Inadequate
678,RJio,3G,Travelling,Uttar Pradesh,0.0,73.33333333333333,26.66666666666667,Very Good
679,RJio,4G,Indoor,Andhra Pradesh,3.0912659470068693,81.648675171737,15.260058881256134,Excellent
680,RJio,4G,Indoor,Assam,6.572769953051642,41.784037558685434,51.64319248826291,Average
681,RJio,4G,Indoor,Bihar,9.688013136289001,47.70114942528736,42.61083743842365,Average
682,RJio,4G,Indoor,Chandigarh,26.315789473684212,69.04024767801857,4.643962848297214,Very Good
683,RJio,4G,Indoor,Chattisgarh,15.703517587939697,81.53266331658291,2.7638190954773867,Excellent
684,RJio,4G,Indoor,Delhi,13.280212483399731,44.046038069942455,42.67374944665781,Average
685,RJio,4G,Indoor,Goa,2.631578947368421,3.3834586466165413,93.98496240601507,Inadequate
686,RJio,4G,Indoor,Gujarat,2.4420024420024418,58.83190883190883,38.726088726088726,Average
687,RJio,4G,Indoor,Haryana,14.854771784232366,56.59751037344397,28.547717842323646,Average
688,RJio,4G,Indoor,Himachal Pradesh,80.27522935779818,13.302752293577983,6.422018348623854,Inadequate
689,RJio,4G,Indoor,Jharkhand,2.056555269922879,83.54755784061697,14.395886889460154,Excellent
690,RJio,4G,Indoor,Karnataka,10.755148741418765,73.4553775743707,15.789473684210524,Very Good
691,RJio,4G,Indoor,Kashmir,0.0,50.0,50.0,Average
692,RJio,4G,Indoor,Kerala,4.151119402985075,88.99253731343283,6.856343283582089,Excellent
693,RJio,4G,Indoor,Madhya Pradesh,10.906411201179075,79.43994104642593,9.653647752394988,Very Good
694,RJio,4G,Indoor,Maharashtra,5.739036275040608,85.03364529352619,9.227318431433213,Excellent
695,RJio,4G,Indoor,Manipur,0.0,0.0,100.0,Inadequate
696,RJio,4G,Indoor,Meghalaya,0.0,0.0,100.0,Inadequate
697,RJio,4G,Indoor,Odisha,3.1332744924977938,90.24713150926745,6.619593998234778,Excellent
698,RJio,4G,Indoor,Punjab,4.328523862375138,59.60044395116538,36.07103218645949,Average
699,RJio,4G,Indoor,Rajasthan,14.666666666666664,63.215686274509814,22.117647058823533,Very Good
700,RJio,4G,Indoor,Tamil Nadu,18.17155756207675,75.05643340857789,6.772009029345372,Very Good
701,RJio,4G,Indoor,Telangana,11.425732737208149,56.97963238946846,31.594634873323397,Average
702,RJio,4G,Indoor,Tripura,3.125,56.25,40.625,Average
703,RJio,4G,Indoor,Uttar Pradesh,7.1636267512556175,58.33994184509649,34.4964314036479,Average
704,RJio,4G,Indoor,Uttarakhand,6.0565275908479155,69.71736204576044,24.226110363391648,Very Good
705,RJio,4G,Indoor,West Bengal,3.1061022539857066,83.3837273227048,13.510170423309512,Excellent
706,RJio,4G,Outdoor,Andhra Pradesh,3.8034865293185423,83.51822503961965,12.678288431061807,Excellent
707,RJio,4G,Outdoor,Assam,6.363636363636362,40.90909090909091,52.72727272727272,Average
708,RJio,4G,Outdoor,Bihar,5.103969754253309,72.3062381852552,22.58979206049149,Very Good
709,RJio,4G,Outdoor,Chandigarh,1.5384615384615383,90.76923076923076,7.6923076923076925,Excellent
710,RJio,4G,Outdoor,Chattisgarh,3.7914691943127967,84.36018957345972,11.848341232227488,Excellent
711,RJio,4G,Outdoor,Dadra and Nagar Haveli,0.0,50.0,50.0,Average
712,RJio,4G,Outdoor,Daman and Diu,0.0,100.0,0.0,Excellent
713,RJio,4G,Outdoor,Delhi,6.5546218487394965,61.680672268907564,31.764705882352942,Very Good
714,RJio,4G,Outdoor,Goa,15.384615384615385,23.07692307692308,61.53846153846154,Poor
715,RJio,4G,Outdoor,Gujarat,2.372093023255814,88.88372093023256,8.744186046511627,Excellent
716,RJio,4G,Outdoor,Haryana,11.379310344827587,51.89655172413793,36.72413793103448,Average
717,RJio,4G,Outdoor,Himachal Pradesh,13.333333333333336,76.66666666666667,10.0,Very Good
718,RJio,4G,Outdoor,Jharkhand,1.6666666666666667,85.0,13.333333333333336,Excellent
719,RJio,4G,Outdoor,Karnataka,1.6536964980544748,81.80933852140079,16.536964980544745,Excellent
720,RJio,4G,Outdoor,Kerala,4.166666666666666,78.76984126984127,17.063492063492063,Very Good
721,RJio,4G,Outdoor,Madhya Pradesh,4.275092936802974,75.27881040892194,20.44609665427509,Very Good
722,RJio,4G,Outdoor,Maharashtra,7.729179149191133,84.62152985819851,7.649290992610347,Excellent
723,RJio,4G,Outdoor,Manipur,11.111111111111107,11.111111111111107,77.7777777777778,Inadequate
724,RJio,4G,Outdoor,Meghalaya,14.634146341463413,9.75609756097561,75.60975609756099,Inadequate
725,RJio,4G,Outdoor,Mizoram,0.0,100.0,0.0,Excellent
726,RJio,4G,Outdoor,Odisha,4.107424960505529,78.04107424960506,17.851500789889414,Very Good
727,RJio,4G,Outdoor,Punjab,25.68306010928961,48.633879781420774,25.68306010928961,Average
728,RJio,4G,Outdoor,Rajasthan,5.6657223796034,73.65439093484419,20.679886685552407,Very Good
729,RJio,4G,Outdoor,Sikkim,0.0,100.0,0.0,Excellent
730,RJio,4G,Outdoor,Tamil Nadu,1.9047619047619049,88.65079365079364,9.444444444444443,Excellent
731,RJio,4G,Outdoor,Telangana,10.928961748633881,58.7431693989071,30.327868852459016,Average
732,RJio,4G,Outdoor,Tripura,0.0,95.0,5.0,Excellent
733,RJio,4G,Outdoor,Uttar Pradesh,4.576825281511079,76.0261532873229,19.397021431166,Very Good
734,RJio,4G,Outdoor,Uttarakhand,5.019305019305019,75.67567567567569,19.305019305019304,Very Good
735,RJio,4G,Outdoor,West Bengal,2.141203703703704,77.66203703703705,20.196759259259263,Very Good
736,RJio,4G,Travelling,Andhra Pradesh,6.116504854368932,82.91262135922331,10.970873786407768,Excellent
737,RJio,4G,Travelling,Assam,0.0,87.83783783783785,12.162162162162163,Excellent
738,RJio,4G,Travelling,Bihar,3.5799522673031032,64.43914081145584,31.98090692124105,Very Good
739,RJio,4G,Travelling,Chandigarh,3.8461538461538463,65.38461538461539,30.76923076923077,Very Good
740,RJio,4G,Travelling,Chattisgarh,1.96078431372549,85.29411764705883,12.745098039215687,Excellent
741,RJio,4G,Travelling,Dadra and Nagar Haveli,0.0,87.5,12.5,Excellent
742,RJio,4G,Travelling,Daman and Diu,0.0,100.0,0.0,Excellent
743,RJio,4G,Travelling,Delhi,2.274573517465475,35.33712428919578,62.38830219333874,Poor
744,RJio,4G,Travelling,Goa,0.7117437722419928,96.44128113879006,2.8469750889679712,Excellent
745,RJio,4G,Travelling,Gujarat,1.6299137104506232,90.12464046021091,8.245445829338447,Excellent
746,RJio,4G,Travelling,Haryana,4.6,24.2,71.2,Poor
747,RJio,4G,Travelling,Himachal Pradesh,5.0,85.0,10.0,Excellent
748,RJio,4G,Travelling,Jharkhand,2.4390243902439024,85.36585365853658,12.195121951219509,Excellent
749,RJio,4G,Travelling,Karnataka,3.2188841201716736,70.60085836909872,26.180257510729607,Very Good
750,RJio,4G,Travelling,Kashmir,0.0,0.0,100.0,Inadequate
751,RJio,4G,Travelling,Kerala,4.3478260869565215,81.88405797101449,13.768115942028984,Excellent
752,RJio,4G,Travelling,Madhya Pradesh,1.7142857142857144,90.09523809523807,8.190476190476192,Excellent
753,RJio,4G,Travelling,Maharashtra,5.073877892389183,60.69138555896292,34.23473654864789,Very Good
754,RJio,4G,Travelling,Manipur,0.0,0.0,100.0,Inadequate
755,RJio,4G,Travelling,Meghalaya,100.0,0.0,0.0,Inadequate
756,RJio,4G,Travelling,Mizoram,0.0,100.0,0.0,Excellent
757,RJio,4G,Travelling,Odisha,1.4492753623188406,89.8550724637681,8.695652173913043,Excellent
758,RJio,4G,Travelling,Punjab,2.127659574468085,89.36170212765957,8.51063829787234,Excellent
759,RJio,4G,Travelling,Rajasthan,3.2573289902280136,71.9869706840391,24.7557003257329,Very Good
760,RJio,4G,Travelling,Tamil Nadu,2.727272727272727,80.0,17.272727272727273,Very Good
761,RJio,4G,Travelling,Telangana,4.333333333333334,49.0,46.66666666666666,Average
762,RJio,4G,Travelling,Tripura,0.0,0.0,100.0,Inadequate
763,RJio,4G,Travelling,Uttar Pradesh,3.0851501439736735,42.863019333607575,54.05183052241875,Average
764,RJio,4G,Travelling,Uttarakhand,11.03896103896104,41.55844155844157,47.4025974025974,Average
765,RJio,4G,Travelling,West Bengal,5.80539656582175,81.84791496320523,12.346688470973016,Excellent
766,Tata,2G,Indoor,Andhra Pradesh,75.0,0.0,25.0,Inadequate
767,Tata,2G,Indoor,Chattisgarh,16.666666666666664,50.0,33.33333333333333,Average
768,Tata,2G,Indoor,Karnataka,0.0,0.0,100.0,Inadequate
769,Tata,3G,Indoor,Andhra Pradesh,0.0,100.0,0.0,Excellent
770,Tata,3G,Indoor,Karnataka,0.0,50.0,50.0,Average
771,Tata,3G,Indoor,Maharashtra,27.27272727272727,45.45454545454545,27.27272727272727,Average
772,Tata,3G,Outdoor,Andhra Pradesh,0.0,100.0,0.0,Excellent
773,Tata,3G,Outdoor,Chattisgarh,0.0,0.0,100.0,Inadequate
774,Tata,3G,Outdoor,Gujarat,0.0,50.0,50.0,Average
775,Tata,3G,Outdoor,Maharashtra,0.0,0.0,100.0,Inadequate
776,Tata,3G,Travelling,Gujarat,0.0,0.0,100.0,Inadequate
777,Tata,3G,Travelling,Karnataka,0.0,100.0,0.0,Excellent
778,Tata,3G,Travelling,West Bengal,0.0,0.0,100.0,Inadequate
779,Tata,4G,Indoor,Chattisgarh,0.0,46.153846153846146,53.84615384615386,Average
780,Tata,4G,Indoor,Haryana,0.0,0.0,100.0,Inadequate
781,Tata,4G,Indoor,Karnataka,0.0,100.0,0.0,Excellent
782,Tata,4G,Indoor,Maharashtra,0.0,80.0,20.0,Very Good
783,Tata,4G,Outdoor,Andhra Pradesh,0.0,100.0,0.0,Excellent
784,Tata,4G,Outdoor,Haryana,0.0,0.0,100.0,Inadequate
785,Tata,4G,Outdoor,Karnataka,0.0,100.0,0.0,Excellent
786,Tata,4G,Travelling,Andhra Pradesh,100.0,0.0,0.0,Inadequate
787,Tata,4G,Travelling,Chattisgarh,0.0,100.0,0.0,Excellent
788,Tata,4G,Travelling,Haryana,0.0,0.0,100.0,Inadequate
789,Tata,4G,Travelling,Maharashtra,0.0,0.0,100.0,Inadequate
790,Telenor,3G,Indoor,Maharashtra,0.0,100.0,0.0,Excellent
791,Telenor,3G,Travelling,Telangana,0.0,0.0,100.0,Inadequate
792,Telenor,4G,Indoor,Gujarat,0.0,40.0,60.0,Poor
793,Telenor,4G,Indoor,Maharashtra,0.0,100.0,0.0,Excellent
794,Telenor,4G,Indoor,Uttarakhand,0.0,100.0,0.0,Excellent
795,Telenor,4G,Outdoor,Uttar Pradesh,100.0,0.0,0.0,Inadequate
796,Vodafone,2G,Indoor,Andhra Pradesh,0.0,100.0,0.0,Excellent
797,Vodafone,2G,Indoor,Chattisgarh,0.0,100.0,0.0,Excellent
798,Vodafone,2G,Indoor,Dadra and Nagar Haveli,0.0,100.0,0.0,Excellent
799,Vodafone,2G,Indoor,Delhi,4.0712468193384215,2.5445292620865136,93.38422391857506,Inadequate
800,Vodafone,2G,Indoor,Goa,0.0,100.0,0.0,Excellent
801,Vodafone,2G,Indoor,Gujarat,7.000000000000001,64.0,29.0,Very Good
802,Vodafone,2G,Indoor,Haryana,11.111111111111107,66.66666666666666,22.222222222222214,Very Good
803,Vodafone,2G,Indoor,Himachal Pradesh,0.0,100.0,0.0,Excellent
804,Vodafone,2G,Indoor,Karnataka,33.33333333333333,16.666666666666664,50.0,Inadequate
805,Vodafone,2G,Indoor,Kerala,9.090909090909092,36.36363636363637,54.54545454545454,Poor
806,Vodafone,2G,Indoor,Madhya Pradesh,0.0,100.0,0.0,Excellent
807,Vodafone,2G,Indoor,Maharashtra,7.954545454545454,82.95454545454545,9.090909090909092,Excellent
808,Vodafone,2G,Indoor,Odisha,50.0,50.0,0.0,Average
809,Vodafone,2G,Indoor,Punjab,0.0,100.0,0.0,Excellent
810,Vodafone,2G,Indoor,Rajasthan,0.0,86.36363636363636,13.636363636363635,Excellent
811,Vodafone,2G,Indoor,Tamil Nadu,10.9375,75.0,14.0625,Very Good
812,Vodafone,2G,Indoor,Telangana,0.0,88.88888888888891,11.111111111111107,Excellent
813,Vodafone,2G,Indoor,Uttar Pradesh,19.230769230769234,42.30769230769232,38.46153846153847,Average
814,Vodafone,2G,Indoor,Uttarakhand,0.0,0.0,100.0,Inadequate
815,Vodafone,2G,Indoor,West Bengal,5.7142857142857135,51.42857142857142,42.857142857142854,Average
816,Vodafone,2G,Outdoor,Andaman and Nicobar Islands,0.0,100.0,0.0,Excellent
817,Vodafone,2G,Outdoor,Chandigarh,100.0,0.0,0.0,Inadequate
818,Vodafone,2G,Outdoor,Chattisgarh,100.0,0.0,0.0,Inadequate
819,Vodafone,2G,Outdoor,Delhi,15.789473684210524,47.368421052631575,36.84210526315789,Average
820,Vodafone,2G,Outdoor,Goa,25.0,25.0,50.0,Poor
821,Vodafone,2G,Outdoor,Gujarat,5.5555555555555545,77.7777777777778,16.666666666666664,Very Good
822,Vodafone,2G,Outdoor,Haryana,0.0,0.0,100.0,Inadequate
823,Vodafone,2G,Outdoor,Karnataka,33.33333333333333,0.0,66.66666666666666,Inadequate
824,Vodafone,2G,Outdoor,Kerala,25.0,25.0,50.0,Poor
825,Vodafone,2G,Outdoor,Madhya Pradesh,0.0,0.0,100.0,Inadequate
826,Vodafone,2G,Outdoor,Maharashtra,8.771929824561402,42.105263157894726,49.122807017543856,Average
827,Vodafone,2G,Outdoor,Odisha,0.0,100.0,0.0,Excellent
828,Vodafone,2G,Outdoor,Punjab,33.33333333333333,66.66666666666666,0.0,Very Good
829,Vodafone,2G,Outdoor,Rajasthan,0.0,42.857142857142854,57.14285714285714,Average
830,Vodafone,2G,Outdoor,Tamil Nadu,0.0,63.829787234042556,36.17021276595745,Very Good
831,Vodafone,2G,Outdoor,Uttar Pradesh,9.090909090909092,36.36363636363637,54.54545454545454,Poor
832,Vodafone,2G,Outdoor,West Bengal,7.6923076923076925,61.53846153846154,30.76923076923077,Very Good
833,Vodafone,2G,Travelling,Chattisgarh,0.0,100.0,0.0,Excellent
834,Vodafone,2G,Travelling,Delhi,20.0,20.0,60.0,Inadequate
835,Vodafone,2G,Travelling,Goa,0.0,100.0,0.0,Excellent
836,Vodafone,2G,Travelling,Gujarat,0.0,86.66666666666669,13.333333333333336,Excellent
837,Vodafone,2G,Travelling,Haryana,33.33333333333333,66.66666666666666,0.0,Very Good
838,Vodafone,2G,Travelling,Jharkhand,0.0,0.0,100.0,Inadequate
839,Vodafone,2G,Travelling,Karnataka,0.0,100.0,0.0,Excellent
840,Vodafone,2G,Travelling,Madhya Pradesh,100.0,0.0,0.0,Inadequate
841,Vodafone,2G,Travelling,Maharashtra,3.8461538461538463,76.92307692307693,19.230769230769234,Very Good
842,Vodafone,2G,Travelling,Odisha,0.0,100.0,0.0,Excellent
843,Vodafone,2G,Travelling,Rajasthan,0.0,71.42857142857143,28.57142857142857,Very Good
844,Vodafone,2G,Travelling,Tamil Nadu,7.142857142857142,71.42857142857143,21.428571428571427,Very Good
845,Vodafone,2G,Travelling,Uttar Pradesh,15.384615384615385,46.153846153846146,38.46153846153847,Average
846,Vodafone,2G,Travelling,West Bengal,17.1875,51.5625,31.25,Average
847,Vodafone,3G,Indoor,Andhra Pradesh,9.090909090909092,90.9090909090909,0.0,Excellent
848,Vodafone,3G,Indoor,Assam,3.571428571428571,96.42857142857143,0.0,Excellent
849,Vodafone,3G,Indoor,Bihar,27.27272727272727,18.181818181818183,54.54545454545454,Inadequate
850,Vodafone,3G,Indoor,Chattisgarh,0.0,99.2,0.8,Excellent
851,Vodafone,3G,Indoor,Dadra and Nagar Haveli,0.0,87.5,12.5,Excellent
852,Vodafone,3G,Indoor,Daman and Diu,33.33333333333333,0.0,66.66666666666666,Inadequate
853,Vodafone,3G,Indoor,Delhi,6.266318537859008,29.895561357702352,63.83812010443864,Poor
854,Vodafone,3G,Indoor,Goa,7.894736842105262,84.21052631578947,7.894736842105262,Excellent
855,Vodafone,3G,Indoor,Gujarat,2.3875114784205693,76.67584940312213,20.9366391184573,Very Good
856,Vodafone,3G,Indoor,Haryana,3.92156862745098,35.29411764705883,60.78431372549018,Poor
857,Vodafone,3G,Indoor,Karnataka,10.20408163265306,60.71428571428571,29.08163265306123,Very Good
858,Vodafone,3G,Indoor,Kashmir,0.0,100.0,0.0,Excellent
859,Vodafone,3G,Indoor,Kerala,20.454545454545453,25.0,54.54545454545454,Poor
860,Vodafone,3G,Indoor,Madhya Pradesh,7.4074074074074066,88.88888888888891,3.7037037037037033,Excellent
861,Vodafone,3G,Indoor,Maharashtra,9.60698689956332,65.67685589519651,24.71615720524018,Very Good
862,Vodafone,3G,Indoor,Meghalaya,11.111111111111107,77.7777777777778,11.111111111111107,Very Good
863,Vodafone,3G,Indoor,Odisha,0.0,78.57142857142857,21.428571428571427,Very Good
864,Vodafone,3G,Indoor,Punjab,0.0,50.0,50.0,Average
865,Vodafone,3G,Indoor,Rajasthan,0.9389671361502347,87.63693270735523,11.424100156494525,Excellent
866,Vodafone,3G,Indoor,Tamil Nadu,5.142231947483589,83.15098468271334,11.706783369803064,Excellent
867,Vodafone,3G,Indoor,Telangana,4.49438202247191,91.01123595505621,4.49438202247191,Excellent
868,Vodafone,3G,Indoor,Uttar Pradesh,8.333333333333332,67.7927927927928,23.873873873873876,Very Good
869,Vodafone,3G,Indoor,Uttarakhand,5.084745762711865,1.6949152542372878,93.22033898305084,Inadequate
870,Vodafone,3G,Indoor,West Bengal,6.322444678609062,62.4868282402529,31.190727081138053,Very Good
871,Vodafone,3G,Outdoor,Andhra Pradesh,0.0,50.0,50.0,Average
872,Vodafone,3G,Outdoor,Assam,0.0,33.33333333333333,66.66666666666666,Poor
873,Vodafone,3G,Outdoor,Bihar,0.0,0.0,100.0,Inadequate
874,Vodafone,3G,Outdoor,Chandigarh,0.0,0.0,100.0,Inadequate
875,Vodafone,3G,Outdoor,Chattisgarh,38.46153846153847,61.53846153846154,0.0,Very Good
876,Vodafone,3G,Outdoor,Dadra and Nagar Haveli,0.0,100.0,0.0,Excellent
877,Vodafone,3G,Outdoor,Delhi,3.8135593220338975,67.79661016949152,28.38983050847457,Very Good
878,Vodafone,3G,Outdoor,Goa,0.0,100.0,0.0,Excellent
879,Vodafone,3G,Outdoor,Gujarat,4.201680672268908,89.49579831932773,6.302521008403361,Excellent
880,Vodafone,3G,Outdoor,Haryana,12.5,50.0,37.5,Average
881,Vodafone,3G,Outdoor,Himachal Pradesh,0.0,100.0,0.0,Excellent
882,Vodafone,3G,Outdoor,Karnataka,13.291139240506327,55.063291139240505,31.645569620253173,Average
883,Vodafone,3G,Outdoor,Kerala,5.5555555555555545,86.11111111111109,8.333333333333332,Excellent
884,Vodafone,3G,Outdoor,Madhya Pradesh,0.0,100.0,0.0,Excellent
885,Vodafone,3G,Outdoor,Maharashtra,14.233576642335766,42.51824817518249,43.248175182481745,Average
886,Vodafone,3G,Outdoor,Odisha,33.33333333333333,66.66666666666666,0.0,Very Good
887,Vodafone,3G,Outdoor,Punjab,12.5,56.25,31.25,Average
888,Vodafone,3G,Outdoor,Rajasthan,1.5873015873015872,73.01587301587301,25.396825396825395,Very Good
889,Vodafone,3G,Outdoor,Tamil Nadu,3.864734299516908,71.49758454106279,24.63768115942029,Very Good
890,Vodafone,3G,Outdoor,Telangana,14.285714285714285,71.42857142857143,14.285714285714285,Very Good
891,Vodafone,3G,Outdoor,Uttar Pradesh,4.2105263157894735,65.26315789473685,30.52631578947368,Very Good
892,Vodafone,3G,Outdoor,Uttarakhand,0.0,100.0,0.0,Excellent
893,Vodafone,3G,Outdoor,West Bengal,5.095541401273887,76.43312101910828,18.471337579617835,Very Good
894,Vodafone,3G,Travelling,Andhra Pradesh,50.0,0.0,50.0,Inadequate
895,Vodafone,3G,Travelling,Assam,0.0,94.73684210526315,5.263157894736842,Excellent
896,Vodafone,3G,Travelling,Bihar,0.0,80.0,20.0,Very Good
897,Vodafone,3G,Travelling,Chandigarh,0.0,0.0,100.0,Inadequate
898,Vodafone,3G,Travelling,Chattisgarh,0.0,100.0,0.0,Excellent
899,Vodafone,3G,Travelling,Delhi,6.0,55.00000000000001,39.0,Average
900,Vodafone,3G,Travelling,Goa,0.0,100.0,0.0,Excellent
901,Vodafone,3G,Travelling,Gujarat,10.256410256410255,80.34188034188034,9.401709401709402,Excellent
902,Vodafone,3G,Travelling,Haryana,0.0,71.42857142857143,28.57142857142857,Very Good
903,Vodafone,3G,Travelling,Himachal Pradesh,0.0,100.0,0.0,Excellent
904,Vodafone,3G,Travelling,Karnataka,3.5087719298245608,73.68421052631578,22.807017543859647,Very Good
905,Vodafone,3G,Travelling,Kerala,4.761904761904762,61.904761904761905,33.33333333333333,Very Good
906,Vodafone,3G,Travelling,Madhya Pradesh,0.0,75.0,25.0,Very Good
907,Vodafone,3G,Travelling,Maharashtra,5.450236966824645,41.70616113744076,52.843601895734594,Average
908,Vodafone,3G,Travelling,Meghalaya,0.0,100.0,0.0,Excellent
909,Vodafone,3G,Travelling,Odisha,20.0,80.0,0.0,Very Good
910,Vodafone,3G,Travelling,Punjab,25.0,50.0,25.0,Average
